,Price,Area,Facade,Building Line,Floors,Bedrooms,Pulish Time,Type,ID,Toilets,Direction,District
9381,38000,33.0,4.0,3.0,6,6,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506155.861426,4,,None
9382,221500,68.0,3.0,25.0,1,1,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506156.8508294,1,,None
9387,32 ngàn VNĐ,200.0,10.0,10.0,5,6,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506183.3132703,6,,None
9390,240000,110.0,6.0,12.0,5,4,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506187.109595,None,,None
9396,98500,46.0,4.0,5.0,5,4,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506193.2254636,4,,None
9408,29900,34.0,4.0,3.0,3,3,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506224.2788727,3,,None
9409,31000,34.0,4.0,2.0,4,2,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506225.7383478,3,,None
9410,30000,32.0,4.0,2.0,4,2,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506227.505581,3,,None
9411,128000,51.0,4.0,4.0,None,None,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506228.933413,None,,None
9412,92000,80.0,6.0,7.0,5,6,24/07/2022,Tin thường,batdongsan_so_com_vn_1670506230.502768,5,,None
9426,60000,45.0,5.0,6.0,6,12,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445442.976709,None,,Thanh Xuân
9427,680,60.0,7.0,10.0,15,2,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445445.0847218,2, Bắc,Thanh Trì
9428,69999,55.0,4.0,6.0,6,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445447.3495364,5, Đông nam,Long Biên
9429,46000,56.0,5.0,3.0,5,None,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445449.8696232,None,,Thanh Xuân
9437,180000,98.0,7.0,1.0,1,1,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445469.040647,1,,Long Biên
9438,40000,40.0,3.0,2.0,4,4,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445472.3498676,3,,Đống Đa
9439,400000,180.0,9.0,25.0,4,6,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445474.6456554,4, Bắc,Bắc Từ Liêm
9441,55000,38.0,4.0,3.0,5,4,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445479.3345957,5,,Nam Từ Liêm
9442,64000,48.0,5.0,3.0,5,None,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445482.0317934,None,,Hai Bà Trưng
9448,70000,50.0,4.0,3.0,5,6,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506272.4125803,6,,None
9450,36000,40.0,3.0,2.0,4,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506274.6825087,3,,None
9451,29900,36.0,4.0,3.0,3,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506275.6429884,3,,None
9454,59800,43.0,3.0,2.0,5,9,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506278.4917443,9,,None
9457,98000,41.0,4.0,4.0,None,None,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506285.7507527,None,,None
9459,17000,80.0,5.0,5.0,13,2,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506288.8458734,2,,None
9460,165000,106.0,6.0,1.0,5,5,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506289.940004,5,,None
9462,34000,30.0,3.0,2.0,4,2,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506291.6704483,3,,None
9463,36000,36.0,4.0,2.0,5,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506292.7963746,3,,None
9465,30000,36.0,4.0,2.0,5,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506313.9481254,3,,None
9466,31500,34.0,4.0,3.0,5,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506314.9794047,3,,None
9468,63000,40.0,4.0,15.0,6,9,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506320.0467489,6,,None
9469,52000,30.0,3.0,3.0,5,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506320.933375,4,,None
9470,35000,25.0,4.0,4.0,5,3,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506321.863888,4,,None
9476,155000,160.0,11.0,5.0,4,4,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506331.631475,3,,None
9477,63000,85.0,4.0,4.0,5,5,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506332.7665534,5,,None
9478,85000,40.0,5.0,3.0,7,6,23/07/2022,Tin thường,batdongsan_so_com_vn_1670506333.7539139,7,,None
9486,45000,45.0,3.0,4.0,5,6,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506373.451625,4,,None
9487,45000,45.0,3.0,4.0,5,6,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506374.6015513,4,,None
9491,110000,83.0,5.0,10.0,5,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506378.806514,None,,None
9493,75000,65.0,5.0,3.0,5,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506381.1166801,4,,None
9494,50000,35.0,4.0,6.0,6,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506382.2592604,4,,None
9496,109000,45.0,4.0,1.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506384.4588387,3,,None
9510,75000,33.0,3.0,2.0,4,3,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506428.1333706,3,,None
9511,50000,42.0,5.0,3.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506429.0180562,4,,None
9526,75000,100.0,4.0,5.0,3,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506469.088923,4,,None
9527,145000,93.0,4.0,5.0,6,6,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506469.9187021,4,,None
9528,67000,42.0,3.0,6.0,5,5,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506471.0805948,4,,None
9529,66000,41.0,3.0,6.0,5,5,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506472.0101094,4,,None
9530,170000,72.0,4.0,10.0,6,6,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506473.752495,7,,None
9531,56000,42.0,4.0,3.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506474.7610357,None,,None
9533,39500,35.0,3.0,2.0,5,3,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506479.7046068,4,,None
9534,179000,110.0,5.0,15.0,4,5,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506483.080128,4,,None
9535,115000,57.0,5.0,10.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506503.3061128,3,,None
9537,42000,25.0,3.0,1.0,4,2,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506505.7126622,None,,None
9539,79000,56.0,4.0,5.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506508.5864093,4,,None
9540,40000,40.0,4.0,2.0,4,5,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506509.554254,4,,Đống Đa
9541,23000,60.0,4.0,3.0,None,None,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506510.6722744,None,,None
9542,93000,80.0,8.0,9.0,6,5,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506511.7147992,5,,Long Biên
9543,82000,52.0,5.0,7.0,6,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506512.6709776,4,,None
9544,185000,44.0,5.0,5.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506513.8846872,4,,None
9546,34000,30.0,3.0,3.0,4,3,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506544.9477694,3,,None
9547,100000,60.0,5.0,12.0,5,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506549.2236454,5,,None
9549,60000,115.0,5.0,4.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506565.3252177,4,,None
9550,100000,59.5,5.0,12.0,5,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506566.64768,6,,None
9551,46320,109.0,5.0,2.0,None,None,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506567.79561,None, Đông nam,None
9552,36000,37.0,4.0,3.0,5,3,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506568.8398185,4,,None
9555,31000,35.0,4.0,2.0,4,2,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506572.0796072,3,,None
9556,50000,60.0,5.0,4.0,5,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506573.1348124,4,,Long Biên
9557,88000,56.0,5.0,12.0,6,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506574.8985915,7,,None
9558,16500,30.0,5.0,2.0,None,None,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506576.2390463,None,,None
9559,32000,36.0,4.0,2.0,4,2,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506577.205422,3,,None
9560,84500,62.0,5.0,10.0,6,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506578.6864617,6,,None
9561,89000,61.0,4.0,10.0,7,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506582.026642,8, Tây bắc,None
9562,87000,56.0,5.0,9.0,7,6,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506587.7251482,8,,Hà Đông
9563,54000,38.0,4.0,5.0,4,4,22/07/2022,Tin thường,batdongsan_so_com_vn_1670506588.6925013,None,,Hà Đông
9570,42000,40.0,5.0,3.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506614.8551245,5,,None
9571,53500,42.0,4.0,3.0,4,3,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506616.0377777,3,,None
9572,135000,83.0,5.0,30.0,4,6,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506617.3921654,6,,None
9574,49500,40.0,4.0,4.0,4,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506622.9044638,4,,None
9579,88000,57.0,5.0,10.0,7,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506628.3084824,7,,None
9580,102000,60.0,5.0,10.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506629.7037525,5,,None
9584,95200,55.0,5.0,8.0,6,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506634.6128392,6,,None
9586,90000,55.0,4.0,12.0,7,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506659.7816174,6,,None
9587,41800,35.0,4.0,4.0,4,5,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506660.9001446,5,,None
9588,16800,42.0,3.0,3.0,None,None,18/06/2020,Tin thường,batdongsan_so_com_vn_1670506661.6900322,None,,None
9589,54000,42.0,4.0,4.0,4,5,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506662.804163,5,,None
9591,37000,36.0,4.0,1.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506672.4125967,4,,None
9593,87000,58.0,5.0,8.0,7,6,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506674.704595,7,,None
9594,47000,30.0,35.0,3.0,5,3,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506675.6238797,4,,None
9595,88000,56.0,5.0,9.0,7,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506676.854645,6,,None
9596,84000,56.0,5.0,12.0,7,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506677.871922,7,,None
9597,47000,30.0,35.0,3.0,5,3,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506678.785696,4,,None
9598,84000,60.0,5.0,10.0,6,6,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506679.9835453,6,,Hà Đông
9600,20000,42.0,4.0,4.0,3,3,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506681.939423,3,,None
9602,620000,200.0,8.0,1.0,4,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506697.6372042,4,,None
9605,585000,140.0,9.0,15.0,9,29,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506724.9253807,30,,None
9608,49900,38.0,4.0,5.0,5,3,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506728.0745025,4,,None
9609,245000,56.0,39.0,23.0,8,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506732.3259847,8,,None
9611,90000,89.0,5.0,6.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506734.6784077,4,,Long Biên
9625,76000,50.0,4.0,5.0,4,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506773.3271828,None,,None
9626,43500,40.0,3.0,4.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506774.807225,5,,None
9628,50000,38.0,3.0,4.0,5,4,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506776.7574441,None,,None
9629,69500,50.0,6.0,3.0,5,7,21/07/2022,Tin thường,batdongsan_so_com_vn_1670506777.7846408,7,,None
9633,58500,50.0,3.0,3.0,4,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506783.337897,4,,None
9634,54000,38.0,3.0,6.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506784.4529345,5,,None
9635,30000,32.0,3.0,2.0,5,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506785.5727718,4,,None
9637,46000,50.0,5.0,20.0,4,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506787.7490702,4,,None
9638,80000,90.0,5.0,1.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506788.5649245,4,,None
9641,56300,40.0,4.0,5.0,4,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506791.4661422,4,,None
9643,110000,52.0,4.0,1.0,1,1,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445549.4965725,1,,Thanh Xuân
9645,34000,28.0,4.0,3.0,4,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445554.5971372,4,,Hai Bà Trưng
9646,59800,45.0,5.0,10.0,5,9,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445556.857132,5,,Nam Từ Liêm
9654,345000,205.0,9.0,30.0,5,15,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445591.107847,15,,Long Biên
9656,92000,45.0,5.0,10.0,6,6,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445595.611278,None,,Nam Từ Liêm
9664,140000,51.0,4.0,6.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506807.218901,5,,None
9666,56500,39.0,4.0,4.0,5,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506809.38236,4,,None
9669,32500,37.0,3.0,2.0,3,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506812.5283709,None,,None
9674,146000,50.0,3.0,6.0,5,7,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506820.8708193,5,,None
9677,55000,48.0,4.0,3.0,4,5,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506824.4233196,4,,None
9685,90800,219.9,10.0,13.0,3,5,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506853.5142155,6, Tây nam,None
9686,106500,90.0,6.0,15.0,4,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506854.5404892,4,,None
9687,97000,60.0,5.0,12.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506863.773392,None,,None
9692,59900,7000.0,70.0,1.0,None,None,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506869.9191482,None,,None
9693,155000,65.0,4.0,4.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506870.9483957,4,,None
9695,310000,129.0,7.0,40.0,1,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506872.932131,1,,Long Biên
9696,10000,65.0,4.0,4.0,6,6,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506878.2908385,7,,None
9701,129000,71.0,4.0,5.0,5,6,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506907.773162,6,,None
9703,145000,150.0,7.0,6.0,5,6,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506910.6222477,6,,None
9706,137000,50.0,4.0,5.0,7,10,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506915.4889326,10,,None
9710,105000,56.0,6.0,1.0,7,1,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506919.468191,1,,None
9716,28000,28.0,2.0,2.0,4,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506926.226879,2,,None
9717,150000,62.0,5.0,25.0,4,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506927.267675,3,,None
9718,8250,75.0,5.0,20.0,5,8,15/07/2022,Tin thường,batdongsan_so_com_vn_1670506929.24943,5,,None
9721,2204,133.6,8.0,8.0,None,None,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506954.9319475,None, Đông nam,None
9722,4680,72.0,5.0,30.0,None,None,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506956.0170891,None,,None
9723,40000,70.0,5.0,24.0,None,None,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506958.4814422,None,,None
9730,36000,34.0,3.0,3.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506968.0540547,4,,None
9732,59000,57.0,3.0,3.0,4,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506970.7099924,6,,None
9733,40000,37.0,4.0,1.0,5,4,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506972.110207,4,,None
9734,60000,48.0,3.0,4.0,5,6,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506972.9130623,3,,None
9735,52500,36.0,4.0,4.0,4,3,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506973.8994243,3,,None
9737,110000,80.0,6.0,3.0,6,5,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506976.1097918,6,,None
9739,56000,109.0,1.0,1.0,18,2,20/07/2022,Tin thường,batdongsan_so_com_vn_1670506977.9737635,2,,None
9740,28500,35.0,5.0,3.0,3,3,19/07/2022,Tin thường,batdongsan_so_com_vn_1670506978.734769,3,,None
9743,88000,43.0,4.0,2.0,6,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507002.2702792,5,,None
9752,25000,32.0,3.0,2.0,4,3,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507011.0769823,3,,None
9753,57500,60.0,4.0,3.0,4,6,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507011.8957932,4,,None
9754,250000,65.0,5.0,3.0,5,6,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507013.1015687,3,,None
9757,34000,44.0,4.0,2.0,4,3,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507016.3734887,None,,None
9759,32890,32.0,3.0,3.0,3,3,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507021.332705,3,,None
9760,90000,54.0,3.0,30.0,5,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507022.2612212,4,,Hà Đông
9763,79000,60.0,4.0,15.0,5,1,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507051.1441286,8,,None
9765,96000,80.0,4.0,5.0,5,5,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507056.8922608,4,,None
9766,96000,80.0,4.0,5.0,5,5,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507057.8456888,4,,None
9767,48900,36.0,5.0,1.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507059.9042404,4,,None
9768,49000,36.0,5.0,1.0,5,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507062.0869474,4,,None
9771,11600,42.0,4.0,2.0,None,None,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507065.533974,None,,None
9773,91000,50.0,4.0,6.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507067.383004,4,,None
9780,220000,200.0,12.0,3.0,4,None,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507074.762296,None,,None
9781,80000,100.0,6.0,10.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507097.1777751,4, Đông nam,None
9782,140000,145.0,9.0,6.0,5,5,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507098.925101,4,,None
9783,300000,82.0,5.0,4.0,8,7,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507100.609853,8,,None
9788,600000,135.0,6.0,25.0,8,20,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507108.6132464,20,,None
9791,12000,42.0,4.0,2.0,1,2,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507111.4692087,1,,None
9798,33800,45.0,4.0,1.0,1,1,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507118.386709,1,,None
9799,44800,35.0,3.0,4.0,3,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507119.3597288,4,,Long Biên
9800,53000,80.0,6.0,4.0,None,None,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507120.4116254,None,,None
9801,53000,80.0,6.0,4.0,None,None,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507141.078147,None,,None
9804,99000,45.0,4.0,5.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507143.97394,4,,None
9807,186000,115.0,5.0,4.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507147.1345613,None,,None
9808,6 ngàn VNĐ,60.0,4.0,3.0,5,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507150.968865,5,,None
9809,186000,115.0,4.0,4.0,4,4,19/07/2022,Tin thường,batdongsan_so_com_vn_1670507151.945279,None,,Long Biên
9816,328000,86.0,7.0,4.0,9,9,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507163.2171602,11,,None
9818,30000,33.0,5.0,3.0,5,5,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507165.3719642,None,,None
9819,40000,35.0,5.0,3.0,5,5,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507166.3476236,None,,None
9821,28000,405.0,6.0,30.0,4,12,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507189.5006795,12,,None
9827,34500,38.0,5.0,5.0,1,2,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507198.6471725,2,,None
9828,150000,136.0,5.0,8.0,4,8,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507199.6589732,8,,Long Biên
9834,36000,31.0,3.0,2.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507205.4976575,4,,None
9837,54000,55.0,5.0,10.0,4,12,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507208.5549543,8,,None
9838,50000,75.0,6.0,3.0,4,None,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507209.5129726,None,,None
9839,65000,36.0,4.0,7.0,6,5,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507210.4278445,6,,None
9843,60000,60.0,5.0,1.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507239.282476,4,,None
9844,194000,120.0,6.0,10.0,5,8,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507240.5093372,8,,None
9845,62000,36.0,4.0,3.0,6,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507241.4148562,4,,None
9849,47000,35.0,3.0,2.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507250.0069454,2,,None
9852,60000,60.0,5.0,1.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507252.975741,4,,None
9853,27000,30.0,3.0,2.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507254.0000014,3,,None
9854,36000,32.0,4.0,2.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507255.0178206,3,,None
9855,95000,40.0,3.0,4.0,5,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507255.9579701,None,,None
9856,40000,35.0,5.0,2.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507257.1966598,None,,None
9857,18000,40.0,4.0,4.0,None,None,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507258.1142044,None,,None
9860,78000,60.0,4.0,6.0,5,6,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507261.5648637,4,,None
9864,37000,33.0,4.0,3.0,5,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445676.6127398,None,,Nam Từ Liêm
9865,37000,33.0,4.0,3.0,5,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445678.446338,None,,Nam Từ Liêm
9866,63000,50.0,4.0,3.0,4,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445680.2257915,3,,Thanh Xuân
9867,32800,75.0,10.0,15.0,35,2,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445683.093114,2,,Hà Đông
9868,48500,50.0,6.0,4.0,3,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445684.866625,3,,Ba Đình
9869,45000,82.0,6.0,6.0,None,None,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445687.1340172,None, Đông nam,None
9870,86000,42.0,3.0,7.0,4,4,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445689.0898144,3,,Thanh Xuân
9874,38000,38.0,4.0,15.0,5,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445701.155519,4,,Hoàng Mai
9876,24300,51.0,4.0,6.0,4,3,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445705.306105,4,,Long Biên
9877,680000,100.0,5.0,20.0,8,16,21/11/2022,Tin thường,batdongsan_so_com_vn_1670445707.2589312,16,,Hoàn Kiếm
9879,318000,75.0,5.0,8.0,7,7,20/11/2022,Tin thường,batdongsan_so_com_vn_1670445711.3276389,8,,Đống Đa
9881,68500,50.0,5.0,5.0,5,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507289.4656112,4,,None
9882,40000,56.0,5.0,3.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507290.768127,4,,Long Biên
9883,75000,55.0,5.0,3.0,5,8,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507291.8632157,8,,None
9884,26000,25.0,4.0,3.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507292.7628102,5,,None
9886,25500,25.0,5.0,3.0,5,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507294.7136512,5,,None
9887,60000,4.0,4.0,5.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507295.5769675,4,,None
9888,50000,37.0,3.0,4.0,6,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507296.706784,4,,None
9896,85000,60.0,5.0,15.0,4,4,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507310.6582994,3,,None
9897,47000,34.0,4.0,5.0,4,3,18/07/2022,Tin thường,batdongsan_so_com_vn_1670507311.7741718,3,,None
